"","fisher_p_z","fisher_adjusted_p","names"
"112",0.870715886985643,1,"PER3BCLOCK3111GGTC"
"113",0.285714285714286,1,"PER3BCLOCK3111AATT"
"114",1,1,"PER3BCLOCK3111AATC"
"115",1,1,"PER3BCLOCK3111AGTT"
"116",1,1,"PER3BCLOCK3111AGTC"
"117",0.847456789744245,1,"PER3BCRY1GGCC"
"118",0.609471482697862,1,"PER3BCRY1GGGG"
"119",0.490740740740741,1,"PER3BCRY1AAGG"
"120",0.676615620174003,1,"PER3BCRY1AGCC"
"121",0.374516846060328,1,"PER3BCRY1AGGG"
"122",0.728041034980045,1,"PER3BCRY1AGCG"
"123",0.0206239443882489,1,"PER3BCRY2GGGG"
"124",0.716086745258885,1,"PER3BCRY2GGAA"
"125",1,1,"PER3BCRY2AAGG"
"126",0.285714285714286,1,"PER3BCRY2AAAA"
"127",1,1,"PER3BCRY2AGGG"
"128",0.548533302009984,1,"PER3BCRY2AGAA"
"129",0.732639374968305,1,"PER3BCRY2AGAG"
"130",0.288287354883966,1,"PER3BVNTRGGBB"
"131",0.539138566210018,1,"PER3BVNTRGGAB"
"132",0.490740740740741,1,"PER3BVNTRAAAA"
"133",0.792391173828846,1,"PER3BVNTRAGAA"
"134",0.285714285714286,1,"PER3BVNTRAGBB"
"135",0.732639374968305,1,"PER3BVNTRAGAB"
"136",0.270106350891555,1,"PER3CCLOCK3111GGTT"
"137",0.322611026588423,1,"PER3CCLOCK3111GGCC"
"138",1,1,"PER3CCLOCK3111GGTC"
"139",0.324678176037801,1,"PER3CCLOCK3111TTCC"
"140",0.341632739215363,1,"PER3CCLOCK3111TTTC"
"141",0.825681336700749,1,"PER3CCLOCK3111GTTT"
"142",0.288024206173428,1,"PER3CCLOCK3111GTCC"
"143",0.233117616137738,1,"PER3CCLOCK3111GTTC"
"144",1,1,"PER3CCRY1GGCC"
"145",0.633532870157304,1,"PER3CCRY1GGGG"
"146",0.231278272957758,1,"PER3CCRY1GGCG"
"147",1,1,"PER3CCRY1TTCC"
"148",0.545442962116349,1,"PER3CCRY1TTGG"
"149",1,1,"PER3CCRY1GTCC"
"150",0.548533302009984,1,"PER3CCRY1GTGG"
"151",1,1,"PER3CCRY1GTCG"
"152",0.526539343825591,1,"PER3CCRY2GGGG"
"153",1,1,"PER3CCRY2GGAA"
"154",0.455938988835834,1,"PER3CCRY2GGAG"
"155",0.491287687514316,1,"PER3CCRY2TTGG"
"156",0.844058428892842,1,"PER3CCRY2TTAA"
"157",0.0534913630807533,1,"PER3CCRY2GTGG"
"158",1,1,"PER3CCRY2GTAA"
"159",0.405730928128409,1,"PER3CCRY2GTAG"
"160",0.446615975341204,1,"PER3CVNTRGGAA"
"161",0.410430904640746,1,"PER3CVNTRGGBB"
"162",0.0364986714366548,1,"PER3CVNTRGGAB"
"163",0.108661237128279,1,"PER3CVNTRTTBB"
"164",0.23781053702889,1,"PER3CVNTRTTAB"
"165",0.844994478082636,1,"PER3CVNTRGTAA"
"166",1,1,"PER3CVNTRGTBB"
"167",0.598168847594216,1,"PER3CVNTRGTAB"
"168",1,1,"CLOCK3111CRY1TTCC"
"169",0.22967483751823,1,"CLOCK3111CRY1TTGG"
"170",0.322611026588423,1,"CLOCK3111CRY1CCCC"
"171",1,1,"CLOCK3111CRY1CCGG"
"172",0.0658649002622536,1,"CLOCK3111CRY1CCCG"
"173",0.76205980652223,1,"CLOCK3111CRY1TCCC"
"174",0.678657493631579,1,"CLOCK3111CRY1TCGG"
"175",0.838559797755752,1,"CLOCK3111CRY1TCCG"
"176",0.0400374401527839,1,"CLOCK3111CRY2TTGG"
"177",0.840333865912282,1,"CLOCK3111CRY2TTAA"
"178",1,1,"CLOCK3111CRY2CCGG"
"179",0.580018836484822,1,"CLOCK3111CRY2CCAA"
"180",0.728041034980045,1,"CLOCK3111CRY2CCAG"
"181",0.251512415229792,1,"CLOCK3111CRY2TCGG"
"182",0.803939634337098,1,"CLOCK3111CRY2TCAA"
"183",0.0919430967588032,1,"CLOCK3111CRY2TCAG"
"184",1,1,"CLOCK3111VNTRTTBB"
"185",0.197565297818977,1,"CLOCK3111VNTRTTAB"
"186",0.451409486400014,1,"CLOCK3111VNTRCCAA"
"187",0.728041034980045,1,"CLOCK3111VNTRCCAB"
"188",0.288594598850459,1,"CLOCK3111VNTRTCAA"
"189",0.195863069685108,1,"CLOCK3111VNTRTCBB"
"190",0.569529921858476,1,"CLOCK3111VNTRTCAB"
"191",0.717162676379246,1,"CRY1CRY2CCGG"
"192",0.745618046086348,1,"CRY1CRY2CCAA"
"193",0.814160644110198,1,"CRY1CRY2CCAG"
"194",0.247549095167155,1,"CRY1CRY2GGGG"
"195",0.508546225838971,1,"CRY1CRY2GGAA"
"196",1,1,"CRY1CRY2GGAG"
"197",0.136538940795269,1,"CRY1CRY2CGGG"
"198",0.446615975341204,1,"CRY1CRY2CGAA"
"199",1,1,"CRY1VNTRCCAA"
"200",1,1,"CRY1VNTRCCBB"
"201",1,1,"CRY1VNTRCCAB"
"202",0.325938173619593,1,"CRY1VNTRGGAA"
"203",0.676615620174003,1,"CRY1VNTRGGBB"
"204",0.392483877164008,1,"CRY1VNTRGGAB"
"205",0.728041034980045,1,"CRY1VNTRCGBB"
"206",0.849826811372512,1,"CRY1VNTRCGAB"
"207",0.521161087728004,1,"CRY2VNTRGGAA"
"208",0.625368915174255,1,"CRY2VNTRGGBB"
"209",0.0253290547129832,1,"CRY2VNTRGGAB"
"210",0.524992956751643,1,"CRY2VNTRAAAA"
"211",1,1,"CRY2VNTRAABB"
"212",0.645527220910028,1,"CRY2VNTRAAAB"
"213",0.184960696463402,1,"CRY2VNTRAGBB"
"214",0.590261826988732,1,"CRY2VNTRAGAB"
"215",0.00348997908967646,0.753835483370115,"AGE"
"216",0.109230525411389,1,"SOCIO"
