"","fisher_p_z","fisher_adjusted_p","names"
"148",0.560567750356568,1,"PER3CCRY1TTGG"
"149",0.636961995662292,1,"PER3CCRY1GTCC"
"150",0.369728306235523,1,"PER3CCRY1GTGG"
"151",0.3703081558755,1,"PER3CCRY1GTCG"
"152",1,1,"PER3CCRY2GGGG"
"153",0.365199652885428,1,"PER3CCRY2GGAA"
"154",0.698415794239722,1,"PER3CCRY2GGAG"
"155",0.537784664329088,1,"PER3CCRY2TTGG"
"156",0.578798993904362,1,"PER3CCRY2TTAA"
"157",0.189372282955023,1,"PER3CCRY2GTGG"
"158",1,1,"PER3CCRY2GTAA"
"159",1,1,"PER3CCRY2GTAG"
"160",0.221667007988571,1,"PER3CVNTRGGAA"
"161",1,1,"PER3CVNTRGGBB"
"162",1,1,"PER3CVNTRGGAB"
"163",0.599122686152123,1,"PER3CVNTRTTBB"
"164",0.639866180501748,1,"PER3CVNTRTTAB"
"165",1,1,"PER3CVNTRGTAA"
"166",1,1,"PER3CVNTRGTBB"
"167",0.41687413381411,1,"PER3CVNTRGTAB"
"168",0.537395379533164,1,"CLOCK3111CRY1TTCC"
"169",0.377861912393206,1,"CLOCK3111CRY1TTGG"
"170",1,1,"CLOCK3111CRY1CCCC"
"171",1,1,"CLOCK3111CRY1CCGG"
"172",0.620352413764489,1,"CLOCK3111CRY1CCCG"
"173",1,1,"CLOCK3111CRY1TCCC"
"174",0.537784664329088,1,"CLOCK3111CRY1TCGG"
"175",1,1,"CLOCK3111CRY1TCCG"
"176",0.738398894202965,1,"CLOCK3111CRY2TTGG"
"177",0.133844134612316,1,"CLOCK3111CRY2TTAA"
"178",0.125262348953518,1,"CLOCK3111CRY2CCGG"
"179",1,1,"CLOCK3111CRY2CCAA"
"180",0.607286620212228,1,"CLOCK3111CRY2CCAG"
"181",0.717179779878484,1,"CLOCK3111CRY2TCGG"
"182",0.717179779878484,1,"CLOCK3111CRY2TCAA"
"183",1,1,"CLOCK3111CRY2TCAG"
"184",1,1,"CLOCK3111VNTRTTBB"
"185",1,1,"CLOCK3111VNTRTTAB"
"186",1,1,"CLOCK3111VNTRCCAA"
"187",1,1,"CLOCK3111VNTRCCAB"
"188",1,1,"CLOCK3111VNTRTCAA"
"189",0.597516607170361,1,"CLOCK3111VNTRTCBB"
"190",0.419484239892291,1,"CLOCK3111VNTRTCAB"
"191",0.599122686152123,1,"CRY1CRY2CCGG"
"192",0.364090293055519,1,"CRY1CRY2CCAA"
"193",1,1,"CRY1CRY2CCAG"
"194",0.656009703941829,1,"CRY1CRY2GGGG"
"195",0.744212252109566,1,"CRY1CRY2GGAA"
"196",0.747428769061035,1,"CRY1CRY2GGAG"
"197",0.102921899059612,1,"CRY1CRY2CGGG"
"198",1,1,"CRY1CRY2CGAA"
"199",1,1,"CRY1VNTRCCAA"
"200",1,1,"CRY1VNTRCCBB"
"201",0.744634363952774,1,"CRY1VNTRCCAB"
"202",0.134766812914842,1,"CRY1VNTRGGAA"
"203",1,1,"CRY1VNTRGGBB"
"204",0.330891209198234,1,"CRY1VNTRGGAB"
"205",1,1,"CRY1VNTRCGBB"
"206",0.777580908721883,1,"CRY1VNTRCGAB"
"207",0.507006993917792,1,"CRY2VNTRGGAA"
"208",0.502846946527539,1,"CRY2VNTRGGBB"
"209",0.464709888703459,1,"CRY2VNTRGGAB"
"210",1,1,"CRY2VNTRAAAA"
"211",1,1,"CRY2VNTRAABB"
"212",0.320309042631334,1,"CRY2VNTRAAAB"
"213",0.607286620212228,1,"CRY2VNTRAGBB"
"214",0.3072060186984,1,"CRY2VNTRAGAB"
"215",0.000747421221130021,0.161442983764085,"AGE"
"216",0.644912573489208,1,"SOCIO"
