"","fisher_p_z","fisher_adjusted_p","names"
"66",1,1,"PER2VNTRGGBB"
"67",1,1,"PER2VNTRGGAB"
"68",0.688812442059187,1,"PER2VNTRAGBB"
"69",0.361425470347221,1,"PER2VNTRAGAB"
"70",0.37157003832292,1,"PER3APER3BCCAA"
"71",0.547927762370668,1,"PER3APER3BCCAG"
"72",1,1,"PER3APER3BGGGG"
"73",0.553146673826773,1,"PER3APER3BCGGG"
"74",1,1,"PER3APER3BCGAG"
"75",0.795886009312634,1,"PER3APER3CCCGG"
"76",0.819877622015924,1,"PER3APER3CCCGT"
"77",1,1,"PER3APER3CGGGG"
"78",0.558635273343179,1,"PER3APER3CCGGG"
"79",0.703749444840346,1,"PER3APER3CCGTT"
"80",0.373144749592815,1,"PER3APER3CCGGT"
"81",1,1,"PER3ACLOCK3111CCCC"
"82",0.675955669098631,1,"PER3ACLOCK3111CCTC"
"83",1,1,"PER3ACLOCK3111GGTT"
"84",0.707117236810195,1,"PER3ACLOCK3111CGTT"
"85",1,1,"PER3ACLOCK3111CGCC"
"86",1,1,"PER3ACLOCK3111CGTC"
"87",0.809895697617526,1,"PER3ACRY1CCCC"
"88",0.390515582256882,1,"PER3ACRY1CCGG"
"89",1,1,"PER3ACRY1GGCG"
"90",1,1,"PER3ACRY1CGCC"
"91",1,1,"PER3ACRY1CGGG"
"92",0.704055280649574,1,"PER3ACRY1CGCG"
"93",0.347766605469444,1,"PER3ACRY2CCGG"
"94",0.492023759145925,1,"PER3ACRY2CCAA"
"95",1,1,"PER3ACRY2GGAA"
"96",1,1,"PER3ACRY2CGGG"
"97",1,1,"PER3ACRY2CGAA"
"98",0.372385800493132,1,"PER3ACRY2CGAG"
"99",1,1,"PER3AVNTRCCBB"
"100",0.555975853413696,1,"PER3AVNTRCCAB"
"101",1,1,"PER3AVNTRGGAA"
"102",0.150583870711457,1,"PER3AVNTRCGAA"
"103",1,1,"PER3AVNTRCGBB"
"104",0.341742416250397,1,"PER3AVNTRCGAB"
"105",1,1,"PER3BPER3CGGGG"
"106",0.826692714116168,1,"PER3BPER3CGGGT"
"107",1,1,"PER3BPER3CAAGG"
"108",0.293687692644992,1,"PER3BPER3CAATT"
"109",1,1,"PER3BPER3CAGGG"
"110",0.485034437086653,1,"PER3BPER3CAGTT"
"111",0.503225848784531,1,"PER3BPER3CAGGT"
"112",1,1,"PER3BCLOCK3111GGCC"
"113",1,1,"PER3BCLOCK3111GGTC"
"114",0.293687692644992,1,"PER3BCLOCK3111AATT"
"115",1,1,"PER3BCLOCK3111AATC"
"116",0.142756522012754,1,"PER3BCLOCK3111AGTT"
"117",0.626519312749525,1,"PER3BCLOCK3111AGTC"
"118",1,1,"PER3BCRY1GGCC"
"119",0.511654959222705,1,"PER3BCRY1GGGG"
"120",1,1,"PER3BCRY1AACC"
"121",0.293687692644992,1,"PER3BCRY1AAGG"
"122",0.603496983909357,1,"PER3BCRY1AGCC"
"123",0.372385800493132,1,"PER3BCRY1AGGG"
"124",0.341742416250397,1,"PER3BCRY1AGCG"
"125",0.493978036987081,1,"PER3BCRY2GGGG"
"126",0.248412871608712,1,"PER3BCRY2GGAA"
"127",1,1,"PER3BCRY2AAGG"
"128",0.109022556390977,1,"PER3BCRY2AAAA"
"129",1,1,"PER3BCRY2AAAG"
"130",0.558635273343179,1,"PER3BCRY2AGGG"
"131",1,1,"PER3BCRY2AGAA"
"132",0.376317512623551,1,"PER3BCRY2AGAG"
"133",1,1,"PER3BVNTRGGBB"
"134",0.163316729501306,1,"PER3BVNTRGGAB"
"135",0.37157003832292,1,"PER3BVNTRAAAA"
"136",1,1,"PER3BVNTRAGAA"
"137",1,1,"PER3BVNTRAGBB"
"138",0.372385800493132,1,"PER3BVNTRAGAB"
"139",1,1,"PER3CCLOCK3111GGTT"
"140",1,1,"PER3CCLOCK3111GGCC"
"141",1,1,"PER3CCLOCK3111GGTC"
"142",1,1,"PER3CCLOCK3111TTCC"
"143",0.458969744536191,1,"PER3CCLOCK3111TTTC"
"144",1,1,"PER3CCLOCK3111GTTT"
"145",1,1,"PER3CCLOCK3111GTCC"
"146",1,1,"PER3CCLOCK3111GTTC"
"147",1,1,"PER3CCRY1GGCC"
"148",1,1,"PER3CCRY1GGGG"
"149",0.688812442059187,1,"PER3CCRY1GGCG"
"150",0.754172700275294,1,"PER3CCRY1TTCC"
"151",0.793799260831166,1,"PER3CCRY1TTGG"
"152",0.671630842027141,1,"PER3CCRY1GTCC"
"153",0.142482110741373,1,"PER3CCRY1GTGG"
"154",0.434713466463359,1,"PER3CCRY1GTCG"
"155",0.639997946475756,1,"PER3CCRY2GGGG"
"156",1,1,"PER3CCRY2GGAA"
"157",0.485960659575349,1,"PER3CCRY2GGAG"
"158",0.590281081266501,1,"PER3CCRY2TTGG"
"159",0.589497390219828,1,"PER3CCRY2TTAA"
"160",0.717933435389172,1,"PER3CCRY2GTGG"
"161",0.703749444840346,1,"PER3CCRY2GTAA"
"162",1,1,"PER3CCRY2GTAG"
"163",0.142756522012754,1,"PER3CVNTRGGAA"
"164",0.639997946475756,1,"PER3CVNTRGGBB"
"165",0.445690843121424,1,"PER3CVNTRGGAB"
"166",0.604646268013967,1,"PER3CVNTRTTBB"
"167",1,1,"PER3CVNTRTTAB"
"168",0.619287277159243,1,"PER3CVNTRGTAA"
"169",1,1,"PER3CVNTRGTBB"
"170",0.502704095920362,1,"PER3CVNTRGTAB"
"171",0.777236281593626,1,"CLOCK3111CRY1TTCC"
"172",0.315280816925998,1,"CLOCK3111CRY1TTGG"
"173",1,1,"CLOCK3111CRY1CCCC"
"174",1,1,"CLOCK3111CRY1CCGG"
"175",0.639997946475756,1,"CLOCK3111CRY1CCCG"
"176",1,1,"CLOCK3111CRY1TCCC"
"177",0.773565144387129,1,"CLOCK3111CRY1TCGG"
"178",0.789485841138374,1,"CLOCK3111CRY1TCCG"
"179",1,1,"CLOCK3111CRY2TTGG"
"180",0.434796844116847,1,"CLOCK3111CRY2TTAA"
"181",0.17076930143264,1,"CLOCK3111CRY2CCGG"
"182",1,1,"CLOCK3111CRY2CCAA"
"183",0.615413609494279,1,"CLOCK3111CRY2CCAG"
"184",0.535711325333001,1,"CLOCK3111CRY2TCGG"
"185",1,1,"CLOCK3111CRY2TCAA"
"186",1,1,"CLOCK3111CRY2TCAG"
"187",1,1,"CLOCK3111VNTRTTBB"
"188",0.818672675732485,1,"CLOCK3111VNTRTTAB"
"189",1,1,"CLOCK3111VNTRCCAA"
"190",1,1,"CLOCK3111VNTRCCAB"
"191",1,1,"CLOCK3111VNTRTCAA"
"192",0.604646268013967,1,"CLOCK3111VNTRTCBB"
"193",0.318609928675089,1,"CLOCK3111VNTRTCAB"
"194",0.655212384128498,1,"CRY1CRY2CCGG"
"195",0.38430782880089,1,"CRY1CRY2CCAA"
"196",1,1,"CRY1CRY2CCAG"
"197",1,1,"CRY1CRY2GGGG"
"198",1,1,"CRY1CRY2GGAA"
"199",0.553146673826773,1,"CRY1CRY2GGAG"
"200",0.40071641228588,1,"CRY1CRY2CGGG"
"201",1,1,"CRY1CRY2CGAA"
"202",0.704055280649574,1,"CRY1VNTRCCAA"
"203",1,1,"CRY1VNTRCCBB"
"204",0.773565144387129,1,"CRY1VNTRCCAB"
"205",0.0599040960073585,1,"CRY1VNTRGGAA"
"206",1,1,"CRY1VNTRGGBB"
"207",0.564338555377745,1,"CRY1VNTRGGAB"
"208",1,1,"CRY1VNTRCGBB"
"209",0.629649659397194,1,"CRY1VNTRCGAB"
"210",0.549316617171372,1,"CRY2VNTRGGAA"
"211",0.558635273343179,1,"CRY2VNTRGGBB"
"212",0.571890441848499,1,"CRY2VNTRGGAB"
"213",0.77738302976122,1,"CRY2VNTRAAAA"
"214",1,1,"CRY2VNTRAABB"
"215",0.547927762370668,1,"CRY2VNTRAAAB"
"216",0.607439728989376,1,"CRY2VNTRAGBB"
"217",0.228339491930173,1,"CRY2VNTRAGAB"
"218",0.134921830580171,1,"GENDER"
"219",5.39000918323696e-05,0.0118580202031213,"AGE"
"220",0.513759244434014,1,"SOCIO"
