"","fisher_p_z","fisher_adjusted_p","names"
"88",0.492789468756218,1,"PER3ACRY1CCGG"
"89",1,1,"PER3ACRY1GGCG"
"90",1,1,"PER3ACRY1CGCC"
"91",1,1,"PER3ACRY1CGGG"
"92",0.818972127269246,1,"PER3ACRY1CGCG"
"93",0.883809071812316,1,"PER3ACRY2CCGG"
"94",0.111941170369405,1,"PER3ACRY2CCAA"
"95",1,1,"PER3ACRY2GGAA"
"96",0.406331910559617,1,"PER3ACRY2CGGG"
"97",1,1,"PER3ACRY2CGAA"
"98",0.327484773778443,1,"PER3ACRY2CGAG"
"99",1,1,"PER3AVNTRCCBB"
"100",0.900028614868878,1,"PER3AVNTRCCAB"
"101",1,1,"PER3AVNTRGGAA"
"102",0.667636680909743,1,"PER3AVNTRCGAA"
"103",0.555246749246441,1,"PER3AVNTRCGBB"
"104",0.271097001888206,1,"PER3AVNTRCGAB"
"105",0.164343935045513,1,"PER3BPER3CGGGG"
"106",0.484129300446972,1,"PER3BPER3CGGGT"
"107",1,1,"PER3BPER3CAAGG"
"108",1,1,"PER3BPER3CAATT"
"109",1,1,"PER3BPER3CAGGG"
"110",0.505798010808708,1,"PER3BPER3CAGTT"
"111",1,1,"PER3BPER3CAGGT"
"112",0.824995536703632,1,"PER3BCLOCK3111GGCC"
"113",0.787074056289762,1,"PER3BCLOCK3111GGTC"
"114",1,1,"PER3BCLOCK3111AATT"
"115",1,1,"PER3BCLOCK3111AATC"
"116",0.505762521872659,1,"PER3BCLOCK3111AGTT"
"117",1,1,"PER3BCLOCK3111AGTC"
"118",0.413835773128931,1,"PER3BCRY1GGCC"
"119",0.678185044990198,1,"PER3BCRY1GGGG"
"120",1,1,"PER3BCRY1AACC"
"121",1,1,"PER3BCRY1AAGG"
"122",0.726332630834837,1,"PER3BCRY1AGCC"
"123",0.796488441908761,1,"PER3BCRY1AGGG"
"124",0.357186861946431,1,"PER3BCRY1AGCG"
"125",0.391265527222522,1,"PER3BCRY2GGGG"
"126",0.299243006684443,1,"PER3BCRY2GGAA"
"127",1,1,"PER3BCRY2AAGG"
"128",0.30794701986755,1,"PER3BCRY2AAAA"
"129",1,1,"PER3BCRY2AAAG"
"130",0.726332630834837,1,"PER3BCRY2AGGG"
"131",0.582221731514275,1,"PER3BCRY2AGAA"
"132",0.160960084923687,1,"PER3BCRY2AGAG"
"133",0.505798010808708,1,"PER3BVNTRGGBB"
"134",0.25453411632272,1,"PER3BVNTRGGAB"
"135",1,1,"PER3BVNTRAAAA"
"136",0.813886245624072,1,"PER3BVNTRAGAA"
"137",0.30794701986755,1,"PER3BVNTRAGBB"
"138",0.287474923319123,1,"PER3BVNTRAGAB"
"139",0.162898744037794,1,"PER3CCLOCK3111GGTT"
"140",0.645253602264198,1,"PER3CCLOCK3111GGCC"
"141",1,1,"PER3CCLOCK3111GGTC"
"142",1,1,"PER3CCLOCK3111TTCC"
"143",0.136438800105932,1,"PER3CCLOCK3111TTTC"
"144",0.720406020473629,1,"PER3CCLOCK3111GTTT"
"145",0.512767101785258,1,"PER3CCLOCK3111GTCC"
"146",0.3443985232015,1,"PER3CCLOCK3111GTTC"
"147",0.406331910559617,1,"PER3CCRY1GGCC"
"148",0.549101749146751,1,"PER3CCRY1GGGG"
"149",0.467751000130867,1,"PER3CCRY1GGCG"
"150",1,1,"PER3CCRY1TTCC"
"151",0.865876143730344,1,"PER3CCRY1TTGG"
"152",0.787363135158477,1,"PER3CCRY1GTCC"
"153",0.632318373179739,1,"PER3CCRY1GTGG"
"154",1,1,"PER3CCRY1GTCG"
"155",1,1,"PER3CCRY2GGGG"
"156",0.208195599261031,1,"PER3CCRY2GGAA"
"157",0.532356884124741,1,"PER3CCRY2GGAG"
"158",0.854553887420379,1,"PER3CCRY2TTGG"
"159",0.862419840337771,1,"PER3CCRY2TTAA"
"160",0.528099847224984,1,"PER3CCRY2GTGG"
"161",0.451909337060518,1,"PER3CCRY2GTAA"
"162",0.857565331184679,1,"PER3CCRY2GTAG"
"163",0.833398590988375,1,"PER3CVNTRGGAA"
"164",0.547935191255239,1,"PER3CVNTRGGBB"
"165",0.04971576567565,1,"PER3CVNTRGGAB"
"166",0.112251285708699,1,"PER3CVNTRTTBB"
"167",0.167462511444402,1,"PER3CVNTRTTAB"
"168",0.872026968006824,1,"PER3CVNTRGTAA"
"169",1,1,"PER3CVNTRGTBB"
"170",0.207993401840335,1,"PER3CVNTRGTAB"
"171",0.452396258059891,1,"CLOCK3111CRY1TTCC"
"172",0.872784204882523,1,"CLOCK3111CRY1TTGG"
"173",0.171999168955313,1,"CLOCK3111CRY1CCCC"
"174",1,1,"CLOCK3111CRY1CCGG"
"175",0.357186861946431,1,"CLOCK3111CRY1CCCG"
"176",0.327484773778443,1,"CLOCK3111CRY1TCCC"
"177",0.59139204872012,1,"CLOCK3111CRY1TCGG"
"178",0.73149069123497,1,"CLOCK3111CRY1TCCG"
"179",0.858660982483258,1,"CLOCK3111CRY2TTGG"
"180",0.326439698216087,1,"CLOCK3111CRY2TTAA"
"181",0.680360227756753,1,"CLOCK3111CRY2CCGG"
"182",1,1,"CLOCK3111CRY2CCAA"
"183",0.760671571841009,1,"CLOCK3111CRY2CCAG"
"184",0.85004319321553,1,"CLOCK3111CRY2TCGG"
"185",0.207993401840335,1,"CLOCK3111CRY2TCAA"
"186",0.0320081914855017,1,"CLOCK3111CRY2TCAG"
"187",1,1,"CLOCK3111VNTRTTBB"
"188",0.237035866235734,1,"CLOCK3111VNTRTTAB"
"189",0.512767101785258,1,"CLOCK3111VNTRCCAA"
"190",0.768124706281946,1,"CLOCK3111VNTRCCAB"
"191",0.593070357828285,1,"CLOCK3111VNTRTCAA"
"192",0.442345979272798,1,"CLOCK3111VNTRTCBB"
"193",0.524212508007832,1,"CLOCK3111VNTRTCAB"
"194",1,1,"CRY1CRY2CCGG"
"195",0.0993972172718942,1,"CRY1CRY2CCAA"
"196",0.681781224786428,1,"CRY1CRY2CCAG"
"197",0.651347697153748,1,"CRY1CRY2GGGG"
"198",0.461917117217295,1,"CRY1CRY2GGAA"
"199",0.715132170036364,1,"CRY1CRY2GGAG"
"200",0.862419840337771,1,"CRY1CRY2CGGG"
"201",0.839524866576847,1,"CRY1CRY2CGAA"
"202",1,1,"CRY1VNTRCCAA"
"203",0.645253602264198,1,"CRY1VNTRCCBB"
"204",0.697585658441777,1,"CRY1VNTRCCAB"
"205",0.242724642271306,1,"CRY1VNTRGGAA"
"206",1,1,"CRY1VNTRGGBB"
"207",0.724147118313142,1,"CRY1VNTRGGAB"
"208",0.355142468496917,1,"CRY1VNTRCGBB"
"209",0.440422262041198,1,"CRY1VNTRCGAB"
"210",0.853061191842639,1,"CRY2VNTRGGAA"
"211",0.680360227756753,1,"CRY2VNTRGGBB"
"212",0.474100010291349,1,"CRY2VNTRGGAB"
"213",0.474100010291349,1,"CRY2VNTRAAAA"
"214",0.705281294745209,1,"CRY2VNTRAABB"
"215",0.335738856474926,1,"CRY2VNTRAAAB"
"216",0.113463206709847,1,"CRY2VNTRAGBB"
"217",0.540361700990331,1,"CRY2VNTRAGAB"
"218",0.212325684475181,1,"GENDER"
"219",0.00660412336425332,1,"AGE"
"220",0.220325351123971,1,"SOCIO"
